"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-01","Jan-1980","PC","Percentage","0","Units",,,0.720288115246079,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-02","Feb-1980","PC","Percentage","0","Units",,,3.69487485101312,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-03","Mar-1980","PC","Percentage","0","Units",,,-2.64367816091953,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-04","Apr-1980","PC","Percentage","0","Units",,,1.77095631641085,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-05","May-1980","PC","Percentage","0","Units",,,-0.696055684454753,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-06","Jun-1980","PC","Percentage","0","Units",,,-1.05140186915887,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-07","Jul-1980","PC","Percentage","0","Units",,,-0.118063754427385,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-08","Aug-1980","PC","Percentage","0","Units",,,-2.95508274231681,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-09","Sep-1980","PC","Percentage","0","Units",,,1.5834348355664,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-10","Oct-1980","PC","Percentage","0","Units",,,0.599520383693032,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-11","Nov-1980","PC","Percentage","0","Units",,,-1.31108462455301,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1980-12","Dec-1980","PC","Percentage","0","Units",,,1.4492753623188,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-01","Jan-1981","PC","Percentage","0","Units",,,0.119047619047645,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-02","Feb-1981","PC","Percentage","0","Units",,,-0.356718192627838,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-03","Mar-1981","PC","Percentage","0","Units",,,0.357995226730324,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-04","Apr-1981","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-05","May-1981","PC","Percentage","0","Units",,,-1.54577883472056,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-06","Jun-1981","PC","Percentage","0","Units",,,2.53623188405794,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-07","Jul-1981","PC","Percentage","0","Units",,,0.824499411071856,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-08","Aug-1981","PC","Percentage","0","Units",,,-0.350467289719609,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-09","Sep-1981","PC","Percentage","0","Units",,,1.64126611957796,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-10","Oct-1981","PC","Percentage","0","Units",,,0.576701268742778,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-11","Nov-1981","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1981-12","Dec-1981","PC","Percentage","0","Units",,,-0.344036697247705,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-01","Jan-1982","PC","Percentage","0","Units",,,-0.575373993095514,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-02","Feb-1982","PC","Percentage","0","Units",,,-0.694444444444441,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-03","Mar-1982","PC","Percentage","0","Units",,,1.04895104895106,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-04","Apr-1982","PC","Percentage","0","Units",,,-1.38408304498271,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-05","May-1982","PC","Percentage","0","Units",,,-0.935672514619884,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-06","Jun-1982","PC","Percentage","0","Units",,,1.2987012987013,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-07","Jul-1982","PC","Percentage","0","Units",,,-0.233100233100237,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-08","Aug-1982","PC","Percentage","0","Units",,,0.116822429906552,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-09","Sep-1982","PC","Percentage","0","Units",,,0.466744457409561,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-10","Oct-1982","PC","Percentage","0","Units",,,-2.90360046457609,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-11","Nov-1982","PC","Percentage","0","Units",,,2.51196172248806,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1982-12","Dec-1982","PC","Percentage","0","Units",,,-1.05017502917152,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-01","Jan-1983","PC","Percentage","0","Units",,,0.825471698113198,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-02","Feb-1983","PC","Percentage","0","Units",,,-0.35087719298247,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-03","Mar-1983","PC","Percentage","0","Units",,,1.40845070422536,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-04","Apr-1983","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-05","May-1983","PC","Percentage","0","Units",,,0.462962962962971,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-06","Jun-1983","PC","Percentage","0","Units",,,1.03686635944701,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-07","Jul-1983","PC","Percentage","0","Units",,,-0.342075256556456,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-08","Aug-1983","PC","Percentage","0","Units",,,2.2883295194508,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-09","Sep-1983","PC","Percentage","0","Units",,,1.34228187919465,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-10","Oct-1983","PC","Percentage","0","Units",,,-0.441501103752781,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-11","Nov-1983","PC","Percentage","0","Units",,,0.997782705099788,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1983-12","Dec-1983","PC","Percentage","0","Units",,,1.31723380900111,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-01","Jan-1984","PC","Percentage","0","Units",,,0.758396533044398,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-02","Feb-1984","PC","Percentage","0","Units",,,2.4731182795699,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-03","Mar-1984","PC","Percentage","0","Units",,,-0.839454354669466,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-04","Apr-1984","PC","Percentage","0","Units",,,-0.317460317460316,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-05","May-1984","PC","Percentage","0","Units",,,1.80467091295115,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-06","Jun-1984","PC","Percentage","0","Units",,,0.625651720542256,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-07","Jul-1984","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-08","Aug-1984","PC","Percentage","0","Units",,,1.45077720207254,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-09","Sep-1984","PC","Percentage","0","Units",,,-1.43003064351379,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-10","Oct-1984","PC","Percentage","0","Units",,,2.90155440414507,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-11","Nov-1984","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1984-12","Dec-1984","PC","Percentage","0","Units",,,-0.604229607250766,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-01","Jan-1985","PC","Percentage","0","Units",,,1.01317122593719,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-02","Feb-1985","PC","Percentage","0","Units",,,-0.300902708124345,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-03","Mar-1985","PC","Percentage","0","Units",,,-0.804828973843072,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-04","Apr-1985","PC","Percentage","0","Units",,,1.62271805273832,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-05","May-1985","PC","Percentage","0","Units",,,0.998003992015972,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-06","Jun-1985","PC","Percentage","0","Units",,,-1.58102766798418,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-07","Jul-1985","PC","Percentage","0","Units",,,1.50602409638553,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-08","Aug-1985","PC","Percentage","0","Units",,,-0.89020771513354,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-09","Sep-1985","PC","Percentage","0","Units",,,-0.798403193612749,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-10","Oct-1985","PC","Percentage","0","Units",,,1.0060362173038,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-11","Nov-1985","PC","Percentage","0","Units",,,-0.199203187250999,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1985-12","Dec-1985","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-01","Jan-1986","PC","Percentage","0","Units",,,-0.199600798403184,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-02","Feb-1986","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-03","Mar-1986","PC","Percentage","0","Units",,,-0.100000000000008,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-04","Apr-1986","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-05","May-1986","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-06","Jun-1986","PC","Percentage","0","Units",,,0.300300300300299,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-07","Jul-1986","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-08","Aug-1986","PC","Percentage","0","Units",,,-2.39520958083831,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-09","Sep-1986","PC","Percentage","0","Units",,,3.37423312883435,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-10","Oct-1986","PC","Percentage","0","Units",,,-1.2858555885262,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-11","Nov-1986","PC","Percentage","0","Units",,,-1.40280561122246,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1986-12","Dec-1986","PC","Percentage","0","Units",,,2.33739837398373,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-01","Jan-1987","PC","Percentage","0","Units",,,-0.297914597815292,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-02","Feb-1987","PC","Percentage","0","Units",,,-0.498007968127492,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-03","Mar-1987","PC","Percentage","0","Units",,,1.50150150150151,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-04","Apr-1987","PC","Percentage","0","Units",,,-0.788954635108482,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-05","May-1987","PC","Percentage","0","Units",,,-1.59045725646125,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-06","Jun-1987","PC","Percentage","0","Units",,,3.73737373737373,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-07","Jul-1987","PC","Percentage","0","Units",,,0.876338851022417,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-08","Aug-1987","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-09","Sep-1987","PC","Percentage","0","Units",,,1.54440154440155,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-10","Oct-1987","PC","Percentage","0","Units",,,1.61596958174903,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-11","Nov-1987","PC","Percentage","0","Units",,,0.374181478016857,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1987-12","Dec-1987","PC","Percentage","0","Units",,,1.11835973904939,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-01","Jan-1988","PC","Percentage","0","Units",,,0.321517918434294,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-02","Feb-1988","PC","Percentage","0","Units",,,3.21151716500554,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-03","Mar-1988","PC","Percentage","0","Units",,,-1.931330472103,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-04","Apr-1988","PC","Percentage","0","Units",,,2.4070021881838,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-05","May-1988","PC","Percentage","0","Units",,,-1.06837606837607,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-06","Jun-1988","PC","Percentage","0","Units",,,0.323974082073446,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-07","Jul-1988","PC","Percentage","0","Units",,,0.430570505920318,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-08","Aug-1988","PC","Percentage","0","Units",,,0.535905680600231,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-09","Sep-1988","PC","Percentage","0","Units",,,1.5991471215352,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-10","Oct-1988","PC","Percentage","0","Units",,,-1.36411332633788,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-11","Nov-1988","PC","Percentage","0","Units",,,2.12765957446806,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1988-12","Dec-1988","PC","Percentage","0","Units",,,0.729166666666687,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-01","Jan-1989","PC","Percentage","0","Units",,,0.827300930713541,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-02","Feb-1989","PC","Percentage","0","Units",,,-0.615384615384605,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-03","Mar-1989","PC","Percentage","0","Units",,,3.61197110423115,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-04","Apr-1989","PC","Percentage","0","Units",,,-1.59362549800796,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-05","May-1989","PC","Percentage","0","Units",,,0.101214574898793,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-06","Jun-1989","PC","Percentage","0","Units",,,1.21334681496459,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-07","Jul-1989","PC","Percentage","0","Units",,,-2.0979020979021,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-08","Aug-1989","PC","Percentage","0","Units",,,1.73469387755102,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-09","Sep-1989","PC","Percentage","0","Units",,,-0.300902708124352,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-10","Oct-1989","PC","Percentage","0","Units",,,-0.603621730382295,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-11","Nov-1989","PC","Percentage","0","Units",,,0.708502024291484,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1989-12","Dec-1989","PC","Percentage","0","Units",,,0.603015075376886,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-01","Jan-1990","PC","Percentage","0","Units",,,-0.5994005994006,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-02","Feb-1990","PC","Percentage","0","Units",,,0.502512562814064,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-03","Mar-1990","PC","Percentage","0","Units",,,1.80000000000003,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-04","Apr-1990","PC","Percentage","0","Units",,,0.196463654223962,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-05","May-1990","PC","Percentage","0","Units",,,0.68627450980393,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-06","Jun-1990","PC","Percentage","0","Units",,,0.292112950340778,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-07","Jul-1990","PC","Percentage","0","Units",,,0.873786407767013,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-08","Aug-1990","PC","Percentage","0","Units",,,0.866217516843099,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-09","Sep-1990","PC","Percentage","0","Units",,,-0.858778625954179,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-10","Oct-1990","PC","Percentage","0","Units",,,2.02117420596726,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-11","Nov-1990","PC","Percentage","0","Units",,,-0.660377358490574,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1990-12","Dec-1990","PC","Percentage","0","Units",,,0.0949667616334354,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-01","Jan-1991","PC","Percentage","0","Units",,,0.664136622390879,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-02","Feb-1991","PC","Percentage","0","Units",,,0.377002827521214,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-03","Mar-1991","PC","Percentage","0","Units",,,-0.938967136150223,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-04","Apr-1991","PC","Percentage","0","Units",,,0.379146919431266,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-05","May-1991","PC","Percentage","0","Units",,,1.03871576959397,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-06","Jun-1991","PC","Percentage","0","Units",,,-2.89719626168223,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-07","Jul-1991","PC","Percentage","0","Units",,,2.21366698748794,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-08","Aug-1991","PC","Percentage","0","Units",,,-1.60075329566857,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-09","Sep-1991","PC","Percentage","0","Units",,,0.0956937799043344,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-10","Oct-1991","PC","Percentage","0","Units",,,-0.669216061185456,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-11","Nov-1991","PC","Percentage","0","Units",,,0.673724735322412,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1991-12","Dec-1991","PC","Percentage","0","Units",,,-1.33843212237095,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-01","Jan-1992","PC","Percentage","0","Units",,,-0.678294573643419,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-02","Feb-1992","PC","Percentage","0","Units",,,-0.292682926829248,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-03","Mar-1992","PC","Percentage","0","Units",,,-1.46771037181994,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-04","Apr-1992","PC","Percentage","0","Units",,,-0.49652432969217,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-05","May-1992","PC","Percentage","0","Units",,,-2.29540918163672,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-06","Jun-1992","PC","Percentage","0","Units",,,2.04290091930541,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-07","Jul-1992","PC","Percentage","0","Units",,,-0.200200200200215,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-08","Aug-1992","PC","Percentage","0","Units",,,-2.90872617853559,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-09","Sep-1992","PC","Percentage","0","Units",,,3.82231404958678,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-10","Oct-1992","PC","Percentage","0","Units",,,-3.08457711442785,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-11","Nov-1992","PC","Percentage","0","Units",,,-1.23203285420946,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1992-12","Dec-1992","PC","Percentage","0","Units",,,-0.415800415800424,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-01","Jan-1993","PC","Percentage","0","Units",,,2.08768267223383,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-02","Feb-1993","PC","Percentage","0","Units",,,0.204498977505105,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-03","Mar-1993","PC","Percentage","0","Units",,,-3.36734693877549,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-04","Apr-1993","PC","Percentage","0","Units",,,1.90073917634634,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-05","May-1993","PC","Percentage","0","Units",,,1.34715025906737,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-06","Jun-1993","PC","Percentage","0","Units",,,-1.84049079754603,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-07","Jul-1993","PC","Percentage","0","Units",,,-0.10416666666664,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-08","Aug-1993","PC","Percentage","0","Units",,,-0.93847758081336,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-09","Sep-1993","PC","Percentage","0","Units",,,0.315789473684223,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-10","Oct-1993","PC","Percentage","0","Units",,,-0.83945435466947,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-11","Nov-1993","PC","Percentage","0","Units",,,-0.211640211640227,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1993-12","Dec-1993","PC","Percentage","0","Units",,,-0.742311770943794,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1994-01","Jan-1994","PC","Percentage","0","Units",,,-0.427350427350424,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1994-02","Feb-1994","PC","Percentage","0","Units",,,0.858369098712464,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","1994-03","Mar-1994","PC","Percentage","0","Units",,,1.06382978723403,,
