"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1983-05","May-1983","IDX","Index","0","Units","2015_100","2015=100",15.2044,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1983-06","Jun-1983","IDX","Index","0","Units","2015_100","2015=100",15.25682,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1983-07","Jul-1983","IDX","Index","0","Units","2015_100","2015=100",15.27108,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1983-08","Aug-1983","IDX","Index","0","Units","2015_100","2015=100",15.27223,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1983-09","Sep-1983","IDX","Index","0","Units","2015_100","2015=100",15.3255,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1983-10","Oct-1983","IDX","Index","0","Units","2015_100","2015=100",15.36866,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1983-11","Nov-1983","IDX","Index","0","Units","2015_100","2015=100",15.25897,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1983-12","Dec-1983","IDX","Index","0","Units","2015_100","2015=100",15.43959,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-01","Jan-1984","IDX","Index","0","Units","2015_100","2015=100",15.29567,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-02","Feb-1984","IDX","Index","0","Units","2015_100","2015=100",15.3955,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-03","Mar-1984","IDX","Index","0","Units","2015_100","2015=100",15.55791,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-04","Apr-1984","IDX","Index","0","Units","2015_100","2015=100",15.53128,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-05","May-1984","IDX","Index","0","Units","2015_100","2015=100",15.51818,,
