"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,0.825874829901863,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,0.125856554251655,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,-0.267725440601791,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,-0.634903890846635,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,-0.0230016996928881,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,0.126649064843204,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,0.516781592942241,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-08","Aug-2003","PC","Percentage","0","Units",,,-0.223981641857963,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-09","Sep-2003","PC","Percentage","0","Units",,,0.657701975419079,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-10","Oct-2003","PC","Percentage","0","Units",,,0.128689284319053,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-11","Nov-2003","PC","Percentage","0","Units",,,0.684149266943882,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2003-12","Dec-2003","PC","Percentage","0","Units",,,0.0496057051988401,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,0.167946517496594,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-02","Feb-2004","PC","Percentage","0","Units",,,0.606864730793798,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-03","Mar-2004","PC","Percentage","0","Units",,,-0.381968256155567,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-04","Apr-2004","PC","Percentage","0","Units",,,0.40753248858509,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-05","May-2004","PC","Percentage","0","Units",,,0.725651601126255,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-06","Jun-2004","PC","Percentage","0","Units",,,-0.771180482091981,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-07","Jul-2004","PC","Percentage","0","Units",,,0.741960390729922,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-08","Aug-2004","PC","Percentage","0","Units",,,0.087331950132059,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-09","Sep-2004","PC","Percentage","0","Units",,,0.116412197435082,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,0.880397005391391,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,0.24628015451463,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,0.783333333333338,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,0.35638552854957,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,0.707632523353959,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,-0.128933240542826,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,0.197952862539421,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,0.106180403195763,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,0.432334752394796,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-07","Jul-2005","PC","Percentage","0","Units",,,-0.319612800158099,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-08","Aug-2005","PC","Percentage","0","Units",,,0.332513065594906,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-09","Sep-2005","PC","Percentage","0","Units",,,-1.94256296038609,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-10","Oct-2005","PC","Percentage","0","Units",,,1.22322297316446,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-11","Nov-2005","PC","Percentage","0","Units",,,1.09583018365109,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2005-12","Dec-2005","PC","Percentage","0","Units",,,0.496127497689644,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,0.154829412076889,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,0.048303025053366,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,0.215832687397055,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,0.291798540092583,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,0.0286794579075791,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,0.341927274348248,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,-0.0629021624006576,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,0.434631502802578,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,-0.191025906694058,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,-0.0961492914281,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,-0.0286506068581723,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,1.02455273575661,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,-0.354702024328711,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,0.972762840940658,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,0.173537514581404,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,0.678973621017556,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,0.0418358969714983,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,0.0180065118631358,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,-0.153175363656213,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,0.192033894130105,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,0.248211676176195,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,-0.299490483599136,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,0.563096192729822,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,0.0524426946152356,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,-0.117738635874694,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,-0.365087135304496,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,-0.325842045218908,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,-0.68329135263296,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,-0.605901785147081,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,-0.266548156433516,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,-0.444299359836403,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,-1.58577529586185,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,-4.38020211600414,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,1.00107953270129,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,-1.29815568132274,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,-2.83149045394552,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,-2.47925585911639,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,-0.610877212435694,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,-1.55029758245561,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,-0.799149855341251,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,-0.975307821695975,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,-0.304644056144894,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,1.19443447376872,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,1.11697882489112,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,0.855741348254205,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,0.229053136437626,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,0.402267032709881,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,0.330733924614483,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,1.07006712991296,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,0.343195677595634,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,0.720357731861991,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,0.351889631791656,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,1.37399111863813,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,0.21558962727095,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,0.383570348978292,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,0.366061730777155,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,0.287828370048988,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,-0.272140638663558,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,0.0794784657632513,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,0.979527888706282,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,-0.203771754264288,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,-0.429790222968422,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,1.06352091017605,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,-0.350599050882072,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,0.133472144363461,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,0.287062461677915,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,0.474657802985103,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,0.638988455241709,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,-0.0723472584279976,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,0.699056384374753,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,-0.00114951657604432,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,0.525126108643104,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,0.608355216240551,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,0.327447070128857,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,-0.519074440836339,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,0.727079599842233,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,0.196414585864314,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,0.0108734342511269,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,0.201341800014151,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,-0.395220908117545,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,-0.069677029497639,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,0.312839693824358,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,0.401363508214357,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,0.269977740110693,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,0.00458255938996328,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,0.479008257393615,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,0.410952101531017,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,-0.114050634444503,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,0.0918499117877157,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,0.187468389316427,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,-0.319016871820926,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,0.586399099122772,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,0.535847623105768,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,-0.118753567355166,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,0.245996058858905,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,0.21124911521964,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,-0.377275032203393,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,0.759307593075958,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,1.01073559200582,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,0.0646513396484657,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,0.409357586469296,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,0.331705447127592,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,0.212186131194768,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,-0.155714609453935,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,0.313083866342218,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,0.0112645856963103,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,0.632105113934269,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,-0.00549979641103383,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,-0.782171960109831,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,-0.654128077227166,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,-0.320407082435579,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,-0.569610307982383,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-0.455335624827159,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,-0.302531180853919,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,0.624116100921496,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-0.159240078650748,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-0.29075469417757,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-0.460602857208161,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-0.747501424834131,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-0.502020350328143,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.522342049141388,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-0.545166797713156,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-0.730839844065922,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.281289368545078,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,-0.218449042266997,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.484164157806797,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.109898457876462,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,-0.0815492330729698,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,-0.097007353521933,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.0735863514549044,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,-0.391969387899789,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.69774630586953,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-0.234975977316297,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-0.370956298007977,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.644199763898409,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.950777408664718,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.120390128009498,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.194449937380521,,
"PRINTO01","Industrial production, s.a.","USA","United States","GP","Growth previous period","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,-0.227863317893245,,
