"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1994-10","Oct-1994","IDX","Index","0","Units","2015_100","2015=100",38.0675,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1994-11","Nov-1994","IDX","Index","0","Units","2015_100","2015=100",38.09067,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1994-12","Dec-1994","IDX","Index","0","Units","2015_100","2015=100",38.08405,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-01","Jan-1995","IDX","Index","0","Units","2015_100","2015=100",38.10722,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-02","Feb-1995","IDX","Index","0","Units","2015_100","2015=100",37.97483,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-03","Mar-1995","IDX","Index","0","Units","2015_100","2015=100",37.95166,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-04","Apr-1995","IDX","Index","0","Units","2015_100","2015=100",38.03771,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-05","May-1995","IDX","Index","0","Units","2015_100","2015=100",37.90533,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-06","Jun-1995","IDX","Index","0","Units","2015_100","2015=100",37.86892,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-07","Jul-1995","IDX","Index","0","Units","2015_100","2015=100",37.91195,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-08","Aug-1995","IDX","Index","0","Units","2015_100","2015=100",37.90864,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-09","Sep-1995","IDX","Index","0","Units","2015_100","2015=100",37.79611,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-10","Oct-1995","IDX","Index","0","Units","2015_100","2015=100",37.64056,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-11","Nov-1995","IDX","Index","0","Units","2015_100","2015=100",37.53465,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1995-12","Dec-1995","IDX","Index","0","Units","2015_100","2015=100",37.31621,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-01","Jan-1996","IDX","Index","0","Units","2015_100","2015=100",37.18383,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-02","Feb-1996","IDX","Index","0","Units","2015_100","2015=100",37.01834,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-03","Mar-1996","IDX","Index","0","Units","2015_100","2015=100",37.15404,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-04","Apr-1996","IDX","Index","0","Units","2015_100","2015=100",37.22685,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-05","May-1996","IDX","Index","0","Units","2015_100","2015=100",36.95215,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-06","Jun-1996","IDX","Index","0","Units","2015_100","2015=100",36.90913,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-07","Jul-1996","IDX","Index","0","Units","2015_100","2015=100",36.81646,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-08","Aug-1996","IDX","Index","0","Units","2015_100","2015=100",36.45901,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-09","Sep-1996","IDX","Index","0","Units","2015_100","2015=100",36.28029,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-10","Oct-1996","IDX","Index","0","Units","2015_100","2015=100",35.93278,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-11","Nov-1996","IDX","Index","0","Units","2015_100","2015=100",35.85997,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1996-12","Dec-1996","IDX","Index","0","Units","2015_100","2015=100",35.78716,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-01","Jan-1997","IDX","Index","0","Units","2015_100","2015=100",35.78385,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-02","Feb-1997","IDX","Index","0","Units","2015_100","2015=100",35.70441,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-03","Mar-1997","IDX","Index","0","Units","2015_100","2015=100",35.49591,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-04","Apr-1997","IDX","Index","0","Units","2015_100","2015=100",35.21128,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-05","May-1997","IDX","Index","0","Units","2015_100","2015=100",35.20797,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-06","Jun-1997","IDX","Index","0","Units","2015_100","2015=100",35.28409,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-07","Jul-1997","IDX","Index","0","Units","2015_100","2015=100",35.26423,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-08","Aug-1997","IDX","Index","0","Units","2015_100","2015=100",35.58858,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-09","Sep-1997","IDX","Index","0","Units","2015_100","2015=100",35.31057,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-10","Oct-1997","IDX","Index","0","Units","2015_100","2015=100",35.26754,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-11","Nov-1997","IDX","Index","0","Units","2015_100","2015=100",35.44296,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1997-12","Dec-1997","IDX","Index","0","Units","2015_100","2015=100",35.48929,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-01","Jan-1998","IDX","Index","0","Units","2015_100","2015=100",35.54555,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-02","Feb-1998","IDX","Index","0","Units","2015_100","2015=100",35.67132,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-03","Mar-1998","IDX","Index","0","Units","2015_100","2015=100",35.64153,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-04","Apr-1998","IDX","Index","0","Units","2015_100","2015=100",35.6283,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-05","May-1998","IDX","Index","0","Units","2015_100","2015=100",35.71434,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-06","Jun-1998","IDX","Index","0","Units","2015_100","2015=100",35.62167,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-07","Jul-1998","IDX","Index","0","Units","2015_100","2015=100",35.58196,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-08","Aug-1998","IDX","Index","0","Units","2015_100","2015=100",35.60844,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-09","Sep-1998","IDX","Index","0","Units","2015_100","2015=100",35.74082,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-10","Oct-1998","IDX","Index","0","Units","2015_100","2015=100",35.94271,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-11","Nov-1998","IDX","Index","0","Units","2015_100","2015=100",36.23727,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1998-12","Dec-1998","IDX","Index","0","Units","2015_100","2015=100",36.24058,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-01","Jan-1999","IDX","Index","0","Units","2015_100","2015=100",36.34318,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-02","Feb-1999","IDX","Index","0","Units","2015_100","2015=100",36.29684,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-03","Mar-1999","IDX","Index","0","Units","2015_100","2015=100",36.29353,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-04","Apr-1999","IDX","Index","0","Units","2015_100","2015=100",36.45901,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-05","May-1999","IDX","Index","0","Units","2015_100","2015=100",36.53183,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-06","Jun-1999","IDX","Index","0","Units","2015_100","2015=100",36.39944,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-07","Jul-1999","IDX","Index","0","Units","2015_100","2015=100",36.37627,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-08","Aug-1999","IDX","Index","0","Units","2015_100","2015=100",36.37958,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-09","Sep-1999","IDX","Index","0","Units","2015_100","2015=100",36.29022,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-10","Oct-1999","IDX","Index","0","Units","2015_100","2015=100",36.51528,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-11","Nov-1999","IDX","Index","0","Units","2015_100","2015=100",36.76019,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","1999-12","Dec-1999","IDX","Index","0","Units","2015_100","2015=100",37.1408,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units","2015_100","2015=100",37.13749,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units","2015_100","2015=100",36.69069,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units","2015_100","2015=100",36.65428,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units","2015_100","2015=100",36.92236,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-05","May-2000","IDX","Index","0","Units","2015_100","2015=100",36.56823,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units","2015_100","2015=100",36.49211,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units","2015_100","2015=100",36.5219,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units","2015_100","2015=100",36.41268,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units","2015_100","2015=100",36.39613,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units","2015_100","2015=100",36.36303,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units","2015_100","2015=100",36.15453,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units","2015_100","2015=100",36.02876,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units","2015_100","2015=100",36.29684,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units","2015_100","2015=100",36.44577,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units","2015_100","2015=100",36.70062,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units","2015_100","2015=100",36.95877,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-05","May-2001","IDX","Index","0","Units","2015_100","2015=100",37.01834,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units","2015_100","2015=100",37.27319,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units","2015_100","2015=100",37.69351,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units","2015_100","2015=100",38.0675,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units","2015_100","2015=100",39.90435,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units","2015_100","2015=100",38.58049,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units","2015_100","2015=100",38.75591,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units","2015_100","2015=100",39.15968,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units","2015_100","2015=100",39.40791,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units","2015_100","2015=100",39.40459,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units","2015_100","2015=100",39.49396,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units","2015_100","2015=100",39.28214,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-05","May-2002","IDX","Index","0","Units","2015_100","2015=100",39.36157,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units","2015_100","2015=100",39.49396,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units","2015_100","2015=100",39.68591,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units","2015_100","2015=100",39.28876,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units","2015_100","2015=100",39.58662,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units","2015_100","2015=100",39.84809,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units","2015_100","2015=100",40.03343,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units","2015_100","2015=100",40.38425,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units","2015_100","2015=100",40.61923,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units","2015_100","2015=100",40.97998,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units","2015_100","2015=100",41.01639,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units","2015_100","2015=100",41.37052,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-05","May-2003","IDX","Index","0","Units","2015_100","2015=100",41.99274,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units","2015_100","2015=100",42.39651,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units","2015_100","2015=100",42.61164,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units","2015_100","2015=100",42.9062,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units","2015_100","2015=100",42.93267,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units","2015_100","2015=100",42.95253,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units","2015_100","2015=100",42.99556,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units","2015_100","2015=100",43.23054,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units","2015_100","2015=100",43.22392,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units","2015_100","2015=100",43.73361,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units","2015_100","2015=100",43.97521,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units","2015_100","2015=100",44.1109,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-05","May-2004","IDX","Index","0","Units","2015_100","2015=100",44.12745,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units","2015_100","2015=100",44.43856,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units","2015_100","2015=100",44.37568,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units","2015_100","2015=100",44.82248,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units","2015_100","2015=100",45.09387,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units","2015_100","2015=100",45.08725,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units","2015_100","2015=100",45.4811,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units","2015_100","2015=100",45.54067,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units","2015_100","2015=100",45.24611,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units","2015_100","2015=100",45.3785,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units","2015_100","2015=100",45.37188,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units","2015_100","2015=100",44.95818,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-05","May-2005","IDX","Index","0","Units","2015_100","2015=100",45.20971,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units","2015_100","2015=100",45.67636,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units","2015_100","2015=100",45.309,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units","2015_100","2015=100",45.60025,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units","2015_100","2015=100",45.62672,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units","2015_100","2015=100",45.55722,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units","2015_100","2015=100",45.54398,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units","2015_100","2015=100",45.48441,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units","2015_100","2015=100",45.65651,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units","2015_100","2015=100",45.6201,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units","2015_100","2015=100",45.77896,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units","2015_100","2015=100",45.71939,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-05","May-2006","IDX","Index","0","Units","2015_100","2015=100",45.91135,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units","2015_100","2015=100",45.52081,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units","2015_100","2015=100",45.42152,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units","2015_100","2015=100",45.42152,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units","2015_100","2015=100",45.15675,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units","2015_100","2015=100",45.35202,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units","2015_100","2015=100",45.36857,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units","2015_100","2015=100",45.22956,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units","2015_100","2015=100",45.39836,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units","2015_100","2015=100",45.11042,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units","2015_100","2015=100",45.22625,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units","2015_100","2015=100",45.60686,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-05","May-2007","IDX","Index","0","Units","2015_100","2015=100",45.70284,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units","2015_100","2015=100",45.28252,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units","2015_100","2015=100",45.40166,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units","2015_100","2015=100",45.5506,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units","2015_100","2015=100",45.53074,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units","2015_100","2015=100",45.6532,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units","2015_100","2015=100",45.40166,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units","2015_100","2015=100",45.45462,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units","2015_100","2015=100",45.59694,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units","2015_100","2015=100",45.68629,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units","2015_100","2015=100",45.96099,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units","2015_100","2015=100",46.05036,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-05","May-2008","IDX","Index","0","Units","2015_100","2015=100",46.11655,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units","2015_100","2015=100",46.48723,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units","2015_100","2015=100",47.03332,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units","2015_100","2015=100",46.5799,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units","2015_100","2015=100",48.38696,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units","2015_100","2015=100",48.7775,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units","2015_100","2015=100",50.12783,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units","2015_100","2015=100",53.01053,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units","2015_100","2015=100",52.38501,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units","2015_100","2015=100",51.86871,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units","2015_100","2015=100",52.25594,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units","2015_100","2015=100",53.33819,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-05","May-2009","IDX","Index","0","Units","2015_100","2015=100",53.53345,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units","2015_100","2015=100",54.90034,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units","2015_100","2015=100",55.0228,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units","2015_100","2015=100",54.94006,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units","2015_100","2015=100",55.10223,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units","2015_100","2015=100",55.52586,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units","2015_100","2015=100",55.70127,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units","2015_100","2015=100",56.02562,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units","2015_100","2015=100",55.42657,,
"MANM","Narrow Money (M1) Index, SA","USA","United States","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units","2015_100","2015=100",56.25729,,
