"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-02","Feb-1990","NATUSD","National currency per US dollar","0","Units",,,145.4628,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-03","Mar-1990","NATUSD","National currency per US dollar","0","Units",,,153.1924,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-04","Apr-1990","NATUSD","National currency per US dollar","0","Units",,,158.606,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-05","May-1990","NATUSD","National currency per US dollar","0","Units",,,153.2295,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-06","Jun-1990","NATUSD","National currency per US dollar","0","Units",,,153.7602,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-07","Jul-1990","NATUSD","National currency per US dollar","0","Units",,,149.2541,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-08","Aug-1990","NATUSD","National currency per US dollar","0","Units",,,147.5222,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-09","Sep-1990","NATUSD","National currency per US dollar","0","Units",,,138.9179,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-10","Oct-1990","NATUSD","National currency per US dollar","0","Units",,,129.763,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-11","Nov-1990","NATUSD","National currency per US dollar","0","Units",,,128.9338,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1990-12","Dec-1990","NATUSD","National currency per US dollar","0","Units",,,133.7274,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-01","Jan-1991","NATUSD","National currency per US dollar","0","Units",,,133.5926,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-02","Feb-1991","NATUSD","National currency per US dollar","0","Units",,,130.5337,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-03","Mar-1991","NATUSD","National currency per US dollar","0","Units",,,136.9463,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-04","Apr-1991","NATUSD","National currency per US dollar","0","Units",,,136.981,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-05","May-1991","NATUSD","National currency per US dollar","0","Units",,,138.0386,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-06","Jun-1991","NATUSD","National currency per US dollar","0","Units",,,139.7985,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-07","Jul-1991","NATUSD","National currency per US dollar","0","Units",,,138.0009,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-08","Aug-1991","NATUSD","National currency per US dollar","0","Units",,,136.8532,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-09","Sep-1991","NATUSD","National currency per US dollar","0","Units",,,134.5863,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-10","Oct-1991","NATUSD","National currency per US dollar","0","Units",,,130.9041,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-11","Nov-1991","NATUSD","National currency per US dollar","0","Units",,,129.6405,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1991-12","Dec-1991","NATUSD","National currency per US dollar","0","Units",,,128.0795,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-01","Jan-1992","NATUSD","National currency per US dollar","0","Units",,,125.0509,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-02","Feb-1992","NATUSD","National currency per US dollar","0","Units",,,127.5321,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-03","Mar-1992","NATUSD","National currency per US dollar","0","Units",,,132.7505,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-04","Apr-1992","NATUSD","National currency per US dollar","0","Units",,,133.5891,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-05","May-1992","NATUSD","National currency per US dollar","0","Units",,,130.6705,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-06","Jun-1992","NATUSD","National currency per US dollar","0","Units",,,126.905,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-07","Jul-1992","NATUSD","National currency per US dollar","0","Units",,,125.6643,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-08","Aug-1992","NATUSD","National currency per US dollar","0","Units",,,126.3414,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-09","Sep-1992","NATUSD","National currency per US dollar","0","Units",,,122.671,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-10","Oct-1992","NATUSD","National currency per US dollar","0","Units",,,121.1364,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-11","Nov-1992","NATUSD","National currency per US dollar","0","Units",,,123.819,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1992-12","Dec-1992","NATUSD","National currency per US dollar","0","Units",,,123.9452,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-01","Jan-1993","NATUSD","National currency per US dollar","0","Units",,,125.0174,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-02","Feb-1993","NATUSD","National currency per US dollar","0","Units",,,120.9695,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-03","Mar-1993","NATUSD","National currency per US dollar","0","Units",,,117.0187,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-04","Apr-1993","NATUSD","National currency per US dollar","0","Units",,,112.3743,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-05","May-1993","NATUSD","National currency per US dollar","0","Units",,,110.2058,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-06","Jun-1993","NATUSD","National currency per US dollar","0","Units",,,107.2933,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-07","Jul-1993","NATUSD","National currency per US dollar","0","Units",,,107.7741,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-08","Aug-1993","NATUSD","National currency per US dollar","0","Units",,,103.7205,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-09","Sep-1993","NATUSD","National currency per US dollar","0","Units",,,105.2495,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-10","Oct-1993","NATUSD","National currency per US dollar","0","Units",,,106.944,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-11","Nov-1993","NATUSD","National currency per US dollar","0","Units",,,107.8455,,
